customer_id,application_date,age,region,segment,employment_years,annual_income,existing_loans,credit_utilization,debt_to_income,late_payments_12m,payment_history_score,loan_amount,loan_term_months,interest_rate,default_flag,predicted_prob
CUST202160,2024-08-01,22,Central,Retail,6,69000,2,0.291,0.14,4,600,10000,36,15.62,1,0.984
CUST202161,2026-02-09,27,South,Retail,2,13500,5,0.99,0.59,0,716,8000,24,12.18,1,0.985
CUST202162,2026-01-31,28,South,Retail,7,74400,6,0.352,0.16,0,707,12000,48,11.5,0,0.639
CUST202163,2025-01-11,23,East,Retail,7,90000,3,0.111,0.06,2,662,5000,12,15.96,0,0.801
CUST202164,2024-11-12,23,West,Retail,4,65500,2,0.813,0.53,1,677,35000,48,15.23,1,0.984
CUST202165,2026-05-20,24,North,Retail,8,52800,4,0.315,0.17,0,764,9000,24,7.49,0,0.533
CUST202166,2025-09-01,22,North,Retail,3,18996,2,0.283,0.17,0,605,3200,12,15.28,1,0.823
CUST202167,2025-07-29,22,North,Retail,7,29000,2,0.578,0.31,0,710,9000,36,11.5,1,0.874
CUST202168,2025-04-11,24,South,Retail,1,100000,3,0.133,0.05,0,766,5000,24,11.5,0,0.327
CUST202169,2025-11-21,29,North,Retail,4,96000,6,0.385,0.16,0,663,15000,60,11.5,0,0.696
CUST202170,2025-03-25,26,East,Retail,8,47000,3,0.222,0.08,0,674,3800,12,13.49,0,0.595
CUST202171,2025-05-07,24,East,Student,8,53636,2,0.151,0.07,1,713,4000,24,10.62,0,0.627
CUST202172,2024-09-16,30,North,Small Business,2,102000,8,0.467,0.25,0,704,25000,48,9.62,0,0.735
CUST202173,2025-08-03,24,South,Retail,8,112000,3,0.391,0.18,0,721,20400,60,11.71,0,0.6
CUST202174,2026-02-02,24,Central,Premium,3,39000,4,0.282,0.14,0,756,5600,24,5.42,0,0.529
CUST202175,2026-03-11,28,North,Retail,9,56100,5,0.518,0.3,4,611,20000,36,14.59,1,0.994
CUST202176,2026-06-30,27,West,Small Business,11,59068,9,0.351,0.23,4,677,13500,60,13.22,0,0.982
CUST202177,2025-11-06,44,West,Retail,4,30160,16,0.469,0.25,0,654,7500,12,11.5,0,0.858
CUST202178,2026-01-06,23,South,Retail,7,28000,2,0.601,0.34,0,615,9500,12,15.62,1,0.94
CUST202179,2024-10-09,41,West,Student,5,66504,15,0.664,0.38,4,570,25000,48,17.56,1,0.998
CUST202180,2026-05-07,22,East,Student,6,45000,4,0.288,0.11,0,768,4750,36,6.39,0,0.482
CUST202181,2026-01-28,35,West,Small Business,5,90000,9,0.203,0.13,0,720,12000,36,10.99,0,0.472
CUST202182,2026-02-15,28,East,Retail,9,26000,7,0.351,0.19,0,706,5000,36,11.71,0,0.718
CUST202183,2025-04-19,27,East,Premium,11,238000,7,0.189,0.05,0,607,12000,36,17.27,1,0.348
CUST202184,2024-10-21,30,West,Retail,15,73000,9,0.23,0.08,0,711,5500,36,9.99,0,0.433
CUST202185,2024-10-04,28,West,Premium,13,65000,6,0.391,0.23,0,774,15000,48,7.51,0,0.567
CUST202186,2025-08-31,27,South,Retail,3,46000,8,0.707,0.39,0,765,18000,60,7.9,0,0.888
CUST202187,2024-12-25,26,Central,Student,5,50000,2,0.335,0.2,0,756,10000,12,7.74,0,0.601
CUST202188,2025-08-03,34,South,Retail,2,75000,8,0.276,0.13,0,700,10000,12,10,0,0.585
CUST202189,2025-11-27,22,South,Retail,4,26000,2,0.308,0.15,0,709,4000,36,9.25,0,0.667
CUST202190,2025-05-12,27,South,Retail,11,54000,8,0.185,0.07,0,755,4000,36,11.5,0,0.407
CUST202191,2025-06-06,23,Central,Student,2,42000,4,0.259,0.11,0,660,4550,36,15.23,0,0.71
CUST202192,2026-04-21,26,Central,Retail,4,280000,3,0.097,0.04,2,661,10000,24,15.96,0,0.528
CUST202193,2026-01-05,28,East,Retail,8,30000,5,0.152,0.1,0,747,3000,36,7.29,0,0.422
CUST202194,2026-01-07,22,Central,Retail,6,53000,3,0.259,0.09,0,751,5000,12,5.42,0,0.446
CUST202195,2025-01-12,30,East,Retail,14,55000,9,0.553,0.29,0,660,15800,60,14.72,0,0.866
CUST202196,2024-12-26,24,Central,Retail,3,38000,2,0.743,0.42,0,718,16000,48,10.99,0,0.936
CUST202197,2025-08-07,28,Central,Student,1,25000,7,0.443,0.2,0,755,5000,24,7.51,0,0.731
CUST202198,2025-02-04,24,Central,Retail,4,35000,3,0.216,0.05,0,748,1850,36,7.12,0,0.451
CUST202199,2026-02-26,35,West,Retail,3,165000,8,0.12,0.05,0,730,8000,36,11.49,0,0.258
CUST202200,2025-09-07,40,Central,Student,1,57000,14,0.211,0.05,0,709,3000,36,10,0,0.51
CUST202201,2026-01-14,32,West,Small Business,5,44400,5,0.59,0.34,3,616,15000,48,16.49,1,0.993
CUST202202,2025-12-28,22,West,Student,2,110500,4,0.13,0.08,0,749,9000,36,5.79,0,0.288
CUST202203,2026-02-03,25,West,Retail,9,67147,4,0.134,0.04,3,614,3000,12,16.02,1,0.926
CUST202204,2026-03-25,42,South,Small Business,4,30132,14,0.2,0.05,4,669,1500,12,12.98,0,0.969
CUST202205,2026-06-03,22,North,Student,5,38400,3,0.235,0.1,0,724,4000,24,10.59,0,0.554
CUST202206,2025-10-24,23,South,Small Business,4,91000,4,0.148,0.09,0,577,8000,12,17.19,0,0.655
CUST202207,2024-08-05,30,North,Student,3,50000,7,0.172,0.1,0,751,5000,12,5.99,0,0.414
CUST202208,2025-06-22,23,Central,Student,5,76800,2,0.172,0.09,0,501,7200,24,20.89,1,0.793
CUST202209,2024-12-04,22,West,Retail,6,70000,4,0.22,0.12,0,751,8400,36,6.99,0,0.423
CUST202210,2026-05-10,25,South,Premium,3,54996,2,0.451,0.22,0,717,12000,36,10.37,0,0.759
CUST202211,2024-12-17,24,West,Retail,9,23004,2,0.15,0.07,0,772,1500,36,7.68,0,0.381
CUST202212,2025-04-29,25,West,Retail,3,60000,4,0.269,0.13,1,718,8000,36,11.86,0,0.757
CUST202213,2024-11-08,24,North,Small Business,4,53000,2,0.432,0.28,0,756,15000,48,11.5,0,0.746
CUST202214,2026-02-10,24,Central,Small Business,2,95000,4,0.426,0.21,0,710,20000,48,10.62,0,0.701
CUST202215,2024-08-31,29,South,Small Business,2,97000,5,0.205,0.1,4,655,10000,36,12.23,0,0.962
CUST202216,2025-02-13,25,North,Small Business,9,74000,3,0.259,0.16,0,754,12000,36,6.03,0,0.44
CUST202217,2025-06-24,28,South,Student,4,62496,5,0.328,0.19,0,750,12000,48,6.91,0,0.574
CUST202218,2024-09-30,21,East,Student,5,192000,2,0.185,0.1,0,770,20000,36,6.54,0,0.202
CUST202219,2025-07-21,21,South,Retail,3,60000,2,0.314,0.17,0,711,10000,24,12.18,0,0.663
CUST202220,2026-05-08,30,North,Retail,6,28800,9,0.469,0.22,0,674,6250,36,11.5,0,0.829
CUST202221,2025-05-02,23,East,Small Business,5,65000,2,0.216,0.11,0,717,7000,12,10.71,0,0.512
CUST202222,2026-04-15,30,East,Premium,5,51372,7,0.147,0.09,0,764,4500,24,6.39,0,0.364
CUST202223,2024-10-24,27,South,Small Business,6,42000,8,0.112,0.07,1,666,3000,12,11.5,0,0.691
CUST202224,2025-02-16,36,West,Retail,5,40000,16,0.207,0.13,0,770,5000,36,8,0,0.461
CUST202225,2026-01-11,43,Central,Premium,11,62000,14,0.238,0.08,0,757,5000,36,7.88,0,0.399
CUST202226,2024-10-18,23,East,Small Business,7,59800,3,0.396,0.25,2,652,15000,48,15.96,0,0.953
CUST202227,2025-07-07,33,East,Retail,1,66500,7,0.258,0.14,0,753,9200,36,11.5,0,0.546
CUST202228,2024-12-02,22,Central,Student,6,32400,3,0.226,0.11,0,771,3625,36,6.92,0,0.457
CUST202229,2025-10-05,27,West,Retail,2,24000,9,0.627,0.38,0,717,9200,36,11.5,0,0.915
CUST202230,2024-12-16,26,North,Retail,10,44000,3,0.275,0.18,0,663,8000,12,13.8,0,0.699
CUST202231,2024-07-19,21,West,Retail,3,36000,4,0.264,0.11,0,772,4000,36,5.99,0,0.487
CUST202232,2025-10-12,24,West,Retail,8,72000,4,0.401,0.17,0,752,12000,48,7.88,0,0.587
CUST202233,2026-03-24,27,South,Retail,3,82500,7,0.216,0.13,0,774,11100,60,8.94,0,0.415
CUST202234,2025-11-06,31,Central,Premium,4,85000,10,0.302,0.19,0,711,16000,60,11.89,0,0.619
CUST202235,2024-07-21,21,Central,Retail,5,49000,4,0.229,0.12,3,623,6000,36,14.84,1,0.958
CUST202236,2024-08-08,24,South,Student,5,8400,2,0.387,0.18,2,675,1500,12,13.99,1,0.952
CUST202237,2025-10-11,43,South,Retail,3,40000,15,0.8,0.45,0,711,18000,36,11.83,0,0.953
CUST202238,2025-09-12,33,West,Student,2,98000,5,0.323,0.2,0,771,20000,60,6.91,0,0.502
CUST202239,2025-08-16,21,South,Small Business,5,33009,4,0.654,0.36,0,708,12000,60,11.48,0,0.911
CUST202240,2025-02-04,24,South,Student,5,124000,4,0.285,0.1,0,729,12000,48,10.36,0,0.442
CUST202241,2026-07-14,22,West,Retail,4,21000,3,0.348,0.14,0,716,3000,12,11.49,0,0.708
CUST202242,2025-05-13,26,South,Retail,10,35500,4,0.453,0.24,0,620,8400,12,17.27,1,0.878
CUST202243,2024-10-22,24,West,Retail,3,35004,3,0.509,0.27,0,748,9600,24,7.88,0,0.789
CUST202244,2025-03-17,27,Central,Student,11,85000,10,0.359,0.14,0,762,12000,36,6.62,0,0.471
CUST202245,2026-07-10,30,South,Retail,4,26000,6,0.214,0.05,0,726,1200,12,10.99,0,0.535
CUST202246,2026-01-29,22,East,Retail,1,43000,4,0.24,0.09,0,766,4000,36,7.88,0,0.484
CUST202247,2025-05-11,23,South,Student,5,36504,2,0.304,0.13,0,670,4900,12,12.68,0,0.709
CUST202248,2025-09-24,23,South,Small Business,5,69996,2,0.279,0.17,1,717,12000,36,11.11,0,0.755
CUST202249,2024-12-25,28,Central,Retail,12,96000,10,0.116,0.06,0,704,6000,24,12.69,0,0.353
CUST202250,2024-08-18,24,Central,Retail,4,37000,2,0.99,0.68,0,717,25000,60,10.08,0,0.988
CUST202251,2025-07-31,23,West,Small Business,2,21600,4,0.452,0.28,0,672,6000,12,12.68,0,0.868
CUST202252,2026-05-16,23,East,Retail,7,60000,2,0.727,0.42,0,724,25000,36,10.25,1,0.912
CUST202253,2026-06-11,26,Central,Premium,10,70000,2,0.277,0.17,0,771,12000,60,8.94,0,0.47
CUST202254,2025-07-30,22,East,Small Business,2,29553,4,0.317,0.2,0,761,6000,12,7.49,0,0.628
CUST202255,2025-09-11,29,North,Retail,14,82438,9,0.061,0.04,0,709,3600,24,10.99,1,0.293
CUST202256,2025-03-29,28,East,Small Business,12,51000,5,0.252,0.16,0,760,8000,36,7.51,0,0.463
CUST202257,2025-10-05,22,South,Premium,6,66000,4,0.267,0.12,2,657,8000,12,14.65,1,0.899
CUST202258,2026-02-25,27,East,Student,3,49000,8,0.145,0.06,0,706,3000,36,11.71,1,0.489
CUST202259,2025-08-08,28,West,Retail,13,42000,10,0.335,0.2,0,601,8500,12,14.96,0,0.801
CUST202260,2025-11-25,35,North,Retail,2,50004,7,0.362,0.24,2,676,12000,48,13.47,0,0.944
CUST202261,2026-02-04,42,Central,Retail,16,58000,17,0.253,0.13,0,657,7500,12,12.99,0,0.601
CUST202262,2026-05-04,27,East,Retail,5,82000,8,0.368,0.23,0,718,19200,48,9.99,0,0.661
CUST202263,2026-02-06,26,North,Retail,3,83500,3,0.075,0.02,0,762,1600,36,6.76,0,0.251
CUST202264,2024-11-17,23,East,Small Business,5,80000,4,0.187,0.1,0,564,8000,12,15.68,0,0.698
CUST202265,2026-04-09,23,North,Student,4,33000,4,0.498,0.24,3,654,8000,24,11.5,0,0.984
CUST202266,2026-04-18,35,East,Student,15,62217,8,0.128,0.06,0,749,3700,24,11.5,0,0.333
CUST202267,2025-11-09,29,Central,Retail,8,27000,9,0.303,0.19,0,753,5000,36,6.76,0,0.585
CUST202268,2024-10-22,24,East,Small Business,8,47000,3,0.372,0.15,0,764,7000,24,6.62,0,0.565
CUST202269,2026-05-31,23,West,Student,4,54000,4,0.429,0.19,2,560,10000,24,17.93,1,0.974
CUST202270,2026-05-18,24,West,Retail,5,40000,3,0.448,0.25,0,763,10000,24,8.49,0,0.721
CUST202271,2024-08-27,22,West,Retail,6,62900,4,0.51,0.27,0,623,20000,48,14.91,1,0.883
CUST202272,2025-09-08,38,East,Small Business,7,53712,12,0.142,0.07,4,654,4000,12,13.43,0,0.96
CUST202273,2026-04-29,32,West,Retail,3,107800,9,0.091,0.05,0,665,5200,12,14.65,0,0.428
CUST202274,2024-12-21,32,East,Student,5,101000,8,0.371,0.15,1,621,15000,60,17.58,1,0.874
CUST202275,2025-05-06,31,North,Student,5,30000,8,0.417,0.22,3,608,6600,36,16.49,1,0.986
CUST202276,2025-03-11,21,North,Premium,2,28800,3,0.451,0.21,1,704,6000,24,10.62,1,0.896
CUST202277,2026-07-02,26,Central,Student,11,135000,4,0.175,0.05,0,751,6700,24,6.03,0,0.229
CUST202278,2026-04-04,22,East,Student,6,85000,2,0.236,0.12,0,771,10000,24,11.5,0,0.433
CUST202279,2025-08-18,23,West,Retail,7,149385,2,0.178,0.05,0,759,7000,24,8.94,0,0.245
CUST202280,2024-07-30,21,Central,Small Business,5,21600,3,0.562,0.33,0,774,7125,12,6.99,0,0.818
CUST202281,2026-05-30,25,North,Student,9,50000,2,0.187,0.1,0,753,5000,12,5.79,0,0.387
CUST202282,2024-12-22,23,Central,Small Business,1,65000,4,0.19,0.11,0,756,7000,36,8.49,0,0.441
CUST202283,2026-02-27,24,North,Retail,7,102000,3,0.237,0.07,0,715,7200,12,11.5,0,0.441
CUST202284,2024-12-05,23,Central,Student,5,46932,3,0.289,0.15,0,755,7000,12,5.79,0,0.521
CUST202285,2026-02-05,38,Central,Student,10,175000,14,0.193,0.12,0,710,21000,48,9.99,0,0.301
CUST202286,2025-04-12,28,West,Retail,8,125000,6,0.222,0.06,0,700,8000,36,11.14,0,0.396
CUST202287,2025-06-25,23,Central,Retail,4,75000,3,0.379,0.2,0,711,15000,36,11.5,0,0.69
CUST202288,2025-06-30,27,Central,Retail,7,52275,10,0.548,0.33,2,615,20050,48,17.58,1,0.982
CUST202289,2025-03-18,28,West,Premium,3,67000,5,0.416,0.18,1,722,12000,60,11.5,0,0.837
CUST202290,2025-01-03,32,South,Premium,1,85000,10,0.235,0.09,0,663,7500,12,10.78,0,0.574
CUST202291,2024-08-07,23,South,Student,5,38004,4,0.338,0.13,0,762,5000,36,6.91,0,0.564
CUST202292,2025-04-03,34,Central,Retail,8,58000,10,0.172,0.05,0,753,3000,12,6.76,0,0.35
CUST202293,2025-09-20,30,South,Small Business,5,51750,10,0.441,0.23,0,702,12000,36,11.14,0,0.774
CUST202294,2025-05-02,36,North,Small Business,4,40000,16,0.596,0.35,0,707,14000,48,10.99,0,0.889
CUST202295,2025-05-04,28,East,Retail,9,47000,10,0.396,0.17,0,707,7875,24,11.5,0,0.704
CUST202296,2026-05-27,25,South,Retail,9,50000,4,0.726,0.4,0,652,20000,48,15.27,0,0.948
CUST202297,2026-06-30,23,Central,Student,7,111000,3,0.176,0.06,0,763,7000,24,8,0,0.287
CUST202298,2025-08-03,22,East,Retail,6,73000,2,0.202,0.07,0,747,5000,36,7.49,0,0.385
CUST202299,2025-06-29,29,Central,Retail,2,31632,6,0.176,0.07,0,701,2100,36,11.5,0,0.558
CUST202300,2024-10-17,24,West,Small Business,2,45000,4,0.341,0.2,0,767,9050,12,6.62,0,0.605
CUST202301,2025-05-09,22,South,Retail,5,48132,4,0.378,0.21,0,705,10000,36,11.71,0,0.734
CUST202302,2025-05-24,21,North,Student,6,39996,2,0.631,0.33,0,679,13000,36,13.48,0,0.912
CUST202303,2026-02-18,21,South,Retail,2,22200,2,0.264,0.11,3,617,2500,24,16.29,1,0.972
CUST202304,2024-12-12,22,East,Small Business,4,46500,4,0.177,0.11,0,709,5000,24,10.37,0,0.525
CUST202305,2025-06-29,30,North,Retail,4,26400,6,0.387,0.19,0,766,5000,36,7.14,0,0.657
CUST202306,2025-08-06,22,Central,Retail,5,60000,4,0.207,0.04,2,656,2500,24,11.5,0,0.849
CUST202307,2024-12-08,32,North,Retail,15,25000,10,0.589,0.37,1,723,9175,12,10.99,0,0.932
CUST202308,2024-08-26,28,West,Student,6,108041,7,0.157,0.05,2,679,5600,12,13.98,0,0.776
CUST202309,2025-07-29,22,South,Retail,2,20000,4,0.503,0.25,0,704,5000,12,11.86,0,0.855
CUST202310,2025-11-02,34,East,Student,1,118000,7,0.33,0.21,1,665,25000,36,11.78,1,0.811
CUST202311,2026-02-20,27,South,Small Business,11,95000,5,0.366,0.19,0,668,18000,36,13.48,0,0.678
CUST202312,2024-09-26,31,East,Retail,4,325000,7,0.158,0.03,0,761,10000,24,5.99,0,0.078
CUST202313,2025-02-16,26,West,Small Business,10,55000,2,0.347,0.18,0,770,10000,12,7.49,0,0.541
CUST202314,2025-03-01,38,South,Retail,2,42000,11,0.187,0.11,0,766,4500,12,6.62,0,0.438
CUST202315,2025-04-26,23,West,Retail,4,97000,2,0.349,0.16,0,766,16000,60,6.62,0,0.491
CUST202316,2025-03-26,32,West,Retail,2,51996,9,0.327,0.19,0,770,10000,24,5.79,0,0.565
CUST202317,2025-02-26,29,West,Retail,2,29780,10,0.219,0.05,2,609,1500,36,12.86,1,0.914
CUST202318,2025-03-29,22,Central,Student,5,24000,2,0.642,0.33,0,754,8000,36,11.5,1,0.884
CUST202319,2025-12-24,34,North,Small Business,18,67014,8,0.373,0.24,0,657,16000,60,13.22,0,0.723
CUST202320,2025-07-12,35,East,Retail,2,14400,8,0.719,0.39,0,718,5550,12,10.37,1,0.937
CUST202321,2025-09-12,21,North,Small Business,6,10000,3,0.288,0.16,0,623,1600,24,14.74,1,0.802
CUST202322,2024-09-27,33,Central,Premium,12,85000,8,0.23,0.09,0,765,8000,12,7.14,0,0.341
CUST202323,2024-11-27,30,Central,Small Business,5,85000,9,0.093,0.06,0,607,5000,24,15.05,0,0.541
CUST202324,2024-12-22,24,North,Small Business,2,40000,3,0.094,0.06,0,705,2500,24,9.99,0,0.453
CUST202325,2024-11-06,28,Central,Student,12,50000,7,0.669,0.36,3,654,18000,60,13.49,0,0.991
CUST202326,2025-07-13,30,North,Retail,2,43000,10,0.645,0.33,1,771,14400,36,6.99,1,0.921
CUST202327,2025-05-22,31,North,Small Business,5,90000,10,0.364,0.19,0,769,17000,60,11.5,0,0.576
CUST202328,2026-01-06,23,South,Retail,7,75000,2,0.227,0.14,0,762,10200,48,6.03,0,0.403
CUST202329,2024-11-10,21,West,Student,5,42000,2,0.538,0.29,0,675,12000,60,13.23,0,0.878
CUST202330,2025-10-01,25,West,Retail,4,78000,4,0.109,0.03,0,715,2400,24,11.86,0,0.38
CUST202331,2025-01-12,22,North,Retail,1,54000,4,0.155,0.07,0,657,4000,12,13.98,0,0.593
CUST202332,2026-07-03,27,West,Retail,3,35000,8,0.36,0.14,0,701,4800,24,9.99,0,0.704
CUST202333,2024-10-16,22,South,Small Business,6,30000,4,0.83,0.47,0,772,14000,60,6.99,1,0.932
CUST202334,2025-10-29,27,West,Premium,5,93600,5,0.402,0.17,0,707,16000,60,11.58,0,0.662
CUST202335,2025-03-16,34,West,Premium,5,75000,8,0.538,0.27,0,679,20000,60,13.06,0,0.843
CUST202336,2025-06-05,22,East,Retail,6,40269,3,0.356,0.16,4,651,6625,12,15.23,0,0.986
CUST202337,2024-11-16,27,East,Retail,12,130000,5,0.179,0.04,0,770,5000,36,8.63,0,0.231
CUST202338,2026-07-05,21,East,Student,5,99996,3,0.068,0.02,4,654,2000,24,13.57,0,0.93
CUST202339,2026-01-29,23,Central,Student,7,26400,2,0.25,0.14,0,771,3800,24,7.9,0,0.509
CUST202340,2025-02-09,22,East,Small Business,4,74000,4,0.142,0.07,0,755,5050,24,5.42,0,0.322
CUST202341,2026-07-10,22,West,Student,1,30000,2,0.377,0.2,0,725,6000,24,10.65,0,0.742
CUST202342,2025-07-04,24,East,Retail,7,31200,4,0.541,0.29,0,722,9000,12,10.38,0,0.838
CUST202343,2025-08-08,25,East,Small Business,9,79000,3,0.275,0.18,0,706,14500,36,11.48,0,0.577
CUST202344,2026-01-12,31,North,Student,8,120000,6,0.315,0.17,0,764,20000,36,7.49,0,0.422
CUST202345,2025-01-19,33,South,Small Business,5,135000,5,0.225,0.13,0,710,17500,60,11.83,0,0.436
CUST202346,2025-03-31,25,West,Student,5,70000,2,0.353,0.17,1,715,12000,36,11.99,0,0.803
CUST202347,2026-05-01,40,East,Small Business,16,38000,11,0.543,0.29,0,723,11000,36,10.37,0,0.8
CUST202348,2025-02-15,24,Central,Small Business,2,12000,3,0.231,0.15,2,571,1750,12,11.5,0,0.948
CUST202349,2025-04-24,24,Central,Student,2,46704,4,0.302,0.19,0,718,9000,24,11.49,0,0.676
CUST202350,2026-05-29,23,Central,Student,5,28000,4,0.372,0.21,1,767,6000,36,9.63,0,0.813
CUST202351,2025-01-08,23,West,Small Business,3,54000,3,0.134,0.07,0,626,4000,36,15.62,1,0.622
CUST202352,2026-02-20,26,North,Retail,7,19392,3,0.183,0.1,4,654,1900,12,11.5,0,0.972
CUST202353,2025-12-30,24,Central,Retail,3,78000,4,0.247,0.11,0,755,8500,12,7.51,0,0.442
CUST202354,2026-07-05,24,South,Retail,8,59600,4,0.258,0.17,0,762,10000,24,5.99,0,0.464
CUST202355,2026-03-01,29,South,Small Business,1,35000,10,0.753,0.43,0,765,15000,36,7.9,1,0.919
CUST202356,2025-05-31,22,East,Student,6,43200,3,0.282,0.14,0,754,6000,24,7.68,0,0.531
CUST202357,2024-11-13,38,East,Retail,4,47000,16,0.667,0.35,0,775,16500,36,7.9,1,0.854
CUST202358,2025-02-10,28,South,Retail,8,38000,9,0.467,0.24,0,723,9000,24,9.96,0,0.768
CUST202359,2025-07-04,27,East,Small Business,6,102000,9,0.188,0.1,0,768,10000,36,9.63,0,0.344
CUST202360,2024-09-03,24,West,Retail,4,95000,4,0.394,0.26,0,702,25000,48,10.08,0,0.7
CUST202361,2024-10-25,27,East,Small Business,1,42000,5,0.232,0.07,0,721,3000,36,11.83,0,0.567
CUST202362,2026-01-20,26,East,Premium,10,70000,4,0.273,0.11,0,756,8000,24,7.9,0,0.438
CUST202363,2025-10-16,39,Central,Retail,12,47004,13,0.238,0.06,0,718,3000,36,11.49,0,0.494
CUST202364,2025-05-22,24,West,Retail,8,100000,4,0.239,0.08,0,652,8400,12,13.06,0,0.544
CUST202365,2024-12-11,21,Central,Retail,2,83004,4,0.209,0.12,1,621,10000,12,15.28,1,0.809
CUST202366,2025-03-08,24,West,Retail,6,75000,4,0.317,0.12,0,748,9000,24,8.59,0,0.511
CUST202367,2026-03-29,22,Central,Retail,3,89250,4,0.444,0.24,0,708,25000,48,12.53,1,0.748
CUST202368,2026-05-29,23,East,Retail,5,95000,2,0.364,0.21,2,628,20000,60,14.59,1,0.936
CUST202369,2025-03-11,31,South,Retail,5,99504,10,0.252,0.08,0,653,7500,12,13.57,0,0.577
CUST202370,2025-11-17,30,West,Retail,5,27996,8,0.471,0.29,0,720,8000,36,10.99,0,0.822
CUST202371,2026-04-30,30,Central,Retail,5,51600,6,0.269,0.17,0,750,9000,24,6.54,0,0.525
CUST202372,2025-06-21,27,West,Retail,10,40000,5,0.375,0.25,0,703,10000,24,11.36,0,0.739
CUST202373,2024-12-12,22,West,Retail,4,42000,4,0.186,0.11,1,661,4800,24,14.35,0,0.791
CUST202374,2025-05-24,38,South,Small Business,6,61450,16,0.426,0.2,0,769,12500,48,7.49,0,0.626
CUST202375,2026-03-12,26,North,Retail,3,61000,4,0.261,0.12,0,723,7500,12,10.25,0,0.558
CUST202376,2025-09-24,23,North,Small Business,5,42000,4,0.313,0.14,0,716,6000,24,9.99,0,0.634
CUST202377,2025-07-07,25,North,Small Business,9,89100,3,0.168,0.02,2,676,2000,24,13.49,0,0.778
CUST202378,2026-03-25,21,East,Student,5,9600,2,0.259,0.1,0,711,1000,36,11.14,0,0.64
CUST202379,2024-08-03,25,West,Retail,4,48000,2,0.251,0.15,0,723,7350,24,11.12,0,0.594
CUST202380,2025-11-22,31,Central,Student,15,64000,5,0.629,0.38,0,724,24000,36,10.25,0,0.848
CUST202381,2024-09-11,24,North,Retail,5,54996,2,0.372,0.18,0,652,10000,36,12.99,0,0.77
CUST202382,2026-07-14,23,West,Retail,2,50000,3,0.222,0.08,0,701,4000,12,11.86,0,0.573
CUST202383,2025-01-18,40,West,Small Business,5,60000,13,0.388,0.2,0,771,12000,36,9.63,0,0.625
CUST202384,2025-07-10,41,Central,Retail,5,36684,14,0.342,0.2,0,706,7500,12,10.96,0,0.715
CUST202385,2026-05-08,48,East,Small Business,24,36000,15,0.337,0.22,1,767,8000,24,6.99,0,0.685
CUST202386,2025-06-06,24,East,Student,4,52728,4,0.23,0.09,0,757,5000,36,7.74,0,0.453
CUST202387,2025-11-02,31,West,Retail,1,100300,7,0.183,0.1,2,626,12000,48,14.91,1,0.873
CUST202388,2025-07-14,29,West,Premium,2,60000,8,0.224,0.1,2,661,6000,12,13.49,0,0.887
CUST202389,2026-05-30,21,West,Student,2,15600,2,0.212,0.1,0,717,1500,12,11.86,0,0.613
CUST202390,2024-11-11,29,East,Student,13,89520,5,0.158,0.09,4,663,8000,24,13.23,0,0.946
CUST202391,2026-02-02,37,East,Student,7,37000,12,0.299,0.11,0,703,4000,24,10.59,0,0.625
CUST202392,2026-01-01,28,South,Small Business,12,160000,5,0.287,0.14,0,723,23000,60,11.83,0,0.392
CUST202393,2025-11-12,24,West,Retail,6,56972,4,0.528,0.26,0,566,15000,36,16.4,1,0.92
CUST202394,2026-02-25,24,West,Student,4,58800,2,0.355,0.15,0,763,9000,12,11.5,0,0.608
CUST202395,2024-11-24,22,North,Retail,2,48000,4,0.276,0.1,0,701,4650,36,10.99,0,0.619
CUST202396,2024-11-30,25,South,Retail,2,111262,3,0.354,0.18,0,720,20000,36,12.53,0,0.617
CUST202397,2026-01-11,34,Central,Small Business,2,75000,8,0.293,0.16,0,774,12000,60,7.29,0,0.493
CUST202398,2025-02-05,23,Central,Small Business,4,90000,2,0.232,0.11,0,746,10000,12,7.51,0,0.417
CUST202399,2025-10-06,28,South,Small Business,5,45600,9,0.18,0.05,0,651,2500,36,13.35,0,0.592
CUST202400,2024-12-05,27,East,Retail,1,67000,9,0.313,0.12,0,658,8050,36,14.72,0,0.717
CUST202401,2024-08-07,24,Central,Student,7,54996,3,0.586,0.32,0,578,17500,48,17.19,1,0.939
CUST202402,2024-10-23,38,North,Retail,4,43000,12,0.23,0.08,0,725,3500,24,11.83,0,0.548
CUST202403,2024-09-21,33,South,Student,2,92259,7,0.298,0.12,0,729,11500,60,10,0,0.53
CUST202404,2025-08-31,24,East,Retail,5,32000,3,0.695,0.39,2,674,12500,60,12.87,1,0.986
CUST202405,2026-01-09,31,East,Student,2,55000,7,0.228,0.07,0,756,3600,24,7.51,0,0.445
CUST202406,2026-07-10,26,North,Retail,2,64000,4,0.151,0.05,0,773,3000,36,11.5,0,0.381
CUST202407,2025-04-07,31,South,Retail,3,258000,5,0.273,0.11,1,752,28000,60,5.99,0,0.343
CUST202408,2025-07-04,32,South,Retail,9,25000,6,0.271,0.15,0,719,3700,36,9.91,0,0.61
CUST202409,2025-06-02,23,East,Retail,5,65000,4,0.536,0.28,1,720,18000,48,9.99,0,0.897
CUST202410,2025-04-03,29,Central,Student,5,145000,10,0.11,0.04,4,678,6000,24,13.8,0,0.913
CUST202411,2025-09-27,26,Central,Retail,8,43000,4,0.311,0.16,1,761,7000,24,7.29,0,0.715
